index,Range
19783,22
19784,26
19785,21
19786,24
19787,31
19788,26
19789,28
19790,29
19791,28
19792,27
19793,29
19794,27
19795,29
19796,24
19797,31
19798,29
19799,26
19800,29
19801,29
19802,29
19803,29
19804,31
19805,29
19806,29
19807,29
19808,33
19809,31
19810,29
19811,24
19812,29
19813,28
19814,34
19815,34
19816,34
19817,34
19818,34
19819,32
19820,34
19821,34
19822,36
19823,39
19824,36
19825,39
19826,36
19827,39
19828,37
19829,37
19830,36
19831,38
19832,36
19833,36
19834,40
19835,31
19836,31
19837,39
19838,40
19839,40
19840,39
19841,38
19842,37
19843,40
19844,36
19845,29
19846,38
19847,39
19848,37
19849,41
19850,36
19851,40
19852,39
19853,36
19854,39
19855,38
19856,39
19857,37
19858,39
19859,39
19860,36
19861,36
19862,39
19863,39
19864,36
19865,36
19866,38
19867,36
19868,33
19869,40
19870,31
19871,31
19872,43
19873,41
19874,43
19875,43
19876,41
19877,36
19878,39
19879,39
19880,36
19881,39
19882,29
19883,40
19884,36
19885,39
19886,38
19887,41
19888,37
19889,34
19890,40
19891,41
19892,39
19893,39
19894,36
19895,36
19896,39
19897,39
19898,36
19899,34
19900,38
19901,36
19902,33
19903,36
19904,39
19905,39
19906,32
19907,40
19908,33
19909,36
19910,36
19911,34
19912,36
19913,31
19914,36
19915,34
19916,36
19917,36
19918,39
19919,43
19920,40
19921,39
19922,34
19923,39
19924,31
19925,33
19926,39
19927,36
19928,34
19929,38
19930,34
19931,34
19932,38
19933,39
19934,36
19935,40
19936,39
19937,36
19938,43
19939,43
19940,38
19941,40
19942,36
19943,39
19944,34
19945,36
19946,51
19947,39
19948,36
19949,33
19950,36
19951,51
19952,39
19953,36
19954,29
19955,33
19956,48
19957,36
19958,38
19959,33
19960,36
19961,50
19962,38
19963,36
19964,31
19965,36
19966,48
19967,36
19968,34
19969,34
19970,36
19971,51
19972,39
19973,36
19974,41
19975,36
19976,36
19977,38
19978,43
19979,43
19980,45
19981,41
19982,41
19983,36
19984,38
19985,36
19986,36
19987,38
19988,38
19989,37
19990,39
19991,38
19992,38
19993,41
19994,36
19995,39
19996,36
19997,38
19998,36
19999,36
20000,36
20001,39
20002,36
20003,36
20004,34
20005,36
20006,36
20007,36
20008,36
20009,39
20010,39
20011,38
20012,36
20013,36
20014,36
20015,38
20016,36
20017,39
20018,36
20019,46
20020,36
20021,38
20022,36
20023,39
20024,38
20025,36
20026,38
20027,36
20028,36
20029,36
20030,36
20031,36
20032,36
20033,39
20034,35
20035,39
20036,38
20037,38
20038,38
20039,39
20040,38
20041,36
20042,36
20043,34
20044,34
20045,36
20046,34
20047,38
20048,38
20049,39
20050,38
20051,36
20052,36
20053,38
20054,38
20055,36
20056,36
20057,38
20058,36
20059,38
20060,39
20061,36
20062,36
20063,36
20064,38
20065,36
20066,36
20067,36
20068,36
20069,41
20070,36
20071,39
20072,36
20073,38
20074,36
20075,36
20076,36
20077,40
20078,36
20079,36
20080,36
20081,34
20082,36
20083,40
20084,34
20085,34
20086,34
20087,38
20088,34
20089,36
20090,36
20091,36
20092,43
20093,34
20094,36
20095,36
20096,40
20097,36
20098,36
20099,36
20100,38
20101,36
20102,36
20103,40
20104,38
20105,36
20106,36
20107,38
20108,36
20109,36
20110,36
20111,40
20112,36
20113,36
20114,36
20115,40
20116,36
20117,38
20118,38
20119,36
20120,36
20121,38
20122,33
20123,39
20124,38
20125,36
20126,39
20127,37
20128,36
20129,37
20130,39
20131,37
20132,37
20133,37
20134,43
20135,36
20136,36
20137,36
20138,36
20139,36
20140,36
20141,36
20142,36
20143,36
20144,36
20145,36
20146,36
20147,36
20148,36
20149,36
20150,36
20151,38
20152,36
20153,36
20154,38
20155,38
20156,39
20157,39
20158,38
20159,24
20160,25
20161,29
20162,29
20163,31
20164,31
20165,31
20166,29
20167,29
20168,29
20169,29
20170,31
20171,31
20172,29
20173,28
20174,28
20175,31
20176,31
20177,34
20178,31
20179,29
20180,32
20181,29
20182,29
20183,29
20184,31
20185,34
20186,32
20187,29
20188,33
20189,32
20190,31
20191,29
20192,32
20193,29
20194,29
20195,29
20196,29
20197,29
20198,31
20199,28
20200,31
20201,27
20202,27
20203,27
20204,29
20205,29
20206,29
20207,31
20208,31
20209,31
20210,24
20211,24
20212,20
20213,24
20214,24
20215,22
20216,27
20217,31
20218,24
20219,24
20220,24
20221,26
20222,24
20223,24
20224,30
20225,27
20226,29
20227,31
20228,32
20229,30
20230,27
20231,29
20232,31
20233,25
20234,29
20235,19
20236,29
20237,24
20238,29
20239,31
20240,34
20241,27
20242,27
20243,32
20244,31
20245,29
20246,29
20247,29
20248,27
20249,28
20250,34
20251,34
20252,29
20253,27
20254,31
20255,29
20256,29
20257,32
20258,31
20259,32
20260,34
20261,33
20262,32
20263,27
20264,27
20265,29
20266,28
20267,29
20268,29
20269,27
20270,29
20271,27
20272,31
20273,31
20274,31
20275,29
20276,31
20277,29
20278,27
20279,31
20280,29
20281,29
20282,29
20283,34
20284,29
20285,27
20286,31
20287,27
20288,29
20289,29
20290,25
20291,27
20292,29
20293,27
20294,31
20295,31
20296,31
20297,27
20298,28
20299,28
20300,34
20301,28
20302,27
20303,31
20304,29
20305,31
20306,29
20307,29
20308,24
20309,27
20310,29
20311,29
20312,28
20313,32
20314,36
20315,32
20316,32
20317,34
20318,31
20319,32
20320,31
20321,29
20322,31
20323,32
20324,31
20325,29
20326,28
20327,31
20328,32
20329,29
20330,31
20331,32
20332,32
20333,29
20334,33
20335,29
20336,31
20337,31
20338,33
20339,34
20340,31
20341,29
20342,32
20343,27
20344,33
20345,33
20346,31
20347,29
20348,31
20349,29
20350,31
20351,29
20352,31
20353,31
20354,31
20355,31
20356,32
20357,26
20358,27
20359,29
20360,29
20361,27
20362,34
20363,26
20364,29
20365,27
20366,31
20367,32
20368,31
20369,29
20370,31
20371,29
20372,29
20373,32
20374,29
20375,28
20376,28
20377,31
20378,31
20379,31
20380,29
20381,31
20382,29
20383,30
20384,31
20385,31
20386,29
20387,34
20388,31
20389,31
20390,32
20391,31
20392,31
20393,31
20394,32
20395,32
20396,29
20397,29
20398,31
20399,29
20400,29
20401,31
20402,29
20403,29
20404,24
20405,32
20406,27
20407,27
20408,29
20409,27
20410,32
20411,32
20412,34
20413,29
20414,29
20415,33
20416,27
20417,26
20418,32
20419,34
20420,34
20421,34
20422,33
20423,36
20424,36
20425,31
